"ts"	"event_type"	"SID"	"ECID"	"session"	"game_type"	"game_number"	"episode_number"	"level"	"score"	"lines_cleared"	"completed"	"game_duration"	"avg_ep_duration"	"zoid_sequence"	"criterion"	"crit_game"	"study"
"2046"	1873.29484701	"GAME_SUMM"	"3198"	"NIL"	"2015-5-5_15-45-24"	"pop_assessment"	6	70	1	1627	14	"True"	212.098644018	2.98730484533	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O, S, Z, S, J, L, L, S, I, S, T, O, I, T, S, T, S, I, J, I, L]'"	4303	FALSE	"POP14_15"
"2047"	2023.82828903	"GAME_SUMM"	"3198"	"NIL"	"2015-5-5_15-45-24"	"pop_assessment"	7	46	0	526	4	"True"	145.333124161	3.09219413108	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S]'"	4303	FALSE	"POP14_15"
"2048"	2285.827986	"GAME_SUMM"	"3198"	"NIL"	"2015-5-5_15-45-24"	"pop_assessment"	8	91	2	1997	21	"True"	246.531452179	2.67968970796	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J, L, J, O, I, T, S, L, Z, L, J, L, I, L, Z, L, O, L, I, J, S, I, J, I, T, J, S, O, T, O, T, J, L, I, L, J, L, I, J, Z, I, J, Z, S, J, T, S, I, S, J, O, J, I, Z, T, L, O, T, L, J, Z, I, Z, T, J, O, T, Z]'"	4303	FALSE	"POP14_15"
"2049"	2496.82787895	"GAME_SUMM"	"3198"	"NIL"	"2015-5-5_15-45-24"	"pop_assessment"	9	70	1	1793	14	"True"	206.499867916	2.90844884389	"'[T, L, I, O, T, Z, J, T, L, O, J, I, O, S, O, J, O, S, S, J, I, J, S, J, O, I, L, O, L, T, Z, I, L, S, I, S, O, J, O, Z, T, O, Z, L, L, I, Z, L, Z, L, I, S, T, L, I, Z, I, S, L, Z, T, I, L, I, S, O, L, S, I, Z, I]'"	4303	FALSE	"POP14_15"
"2050"	739.92748785	"GAME_SUMM"	"3199"	"NIL"	"2015-5-6_14-2-55"	"pop_assessment"	1	85	1	2121	19	"True"	669.732160091	7.78758325688	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z]'"	6686	TRUE	"POP14_15"
"2051"	1889.1596179	"GAME_SUMM"	"3199"	"NIL"	"2015-5-6_14-2-55"	"pop_assessment"	2	120	3	4819	34	"True"	1144.79752016	9.46113653025	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S, T, Z, J, S, L, T, S, J, I, Z, L, J, S, T, O, T, J, J, I]'"	6686	TRUE	"POP14_15"
"2052"	2535.55903602	"GAME_SUMM"	"3199"	"NIL"	"2015-5-6_14-2-55"	"pop_assessment"	3	69	1	3676	12	"True"	621.432286024	8.87760408606	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O]'"	6686	TRUE	"POP14_15"
"2053"	3674.82550597	"GAME_SUMM"	"3199"	"NIL"	"2015-5-6_14-2-55"	"pop_assessment"	4	160	5	16129	59	"False"	1131.465976	7.02773898729	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J, T, I, Z, S, Z, J, T, I, O, T, O, I, S, O, Z, T, L, J]'"	6686	TRUE	"POP14_15"
"2054"	574.250578165	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	1	134	3	4895	39	"True"	499.165951967	3.69752557719	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I]'"	11317	FALSE	"POP14_15"
"2055"	1147.95119095	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	2	164	5	13366	52	"True"	560.566282988	3.39737141205	"'[I, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S, T, Z, J, S, L, T, S, J, I, Z, L, J, S, T, O, T, J, J, I, T, I, L, I, Z, J, O, J, Z, S, O, T, S, T, S, L, J, J, L, J, L, S, Z, S, Z, S, L, T, J, L, T, Z, J, O, Z, L, S, O, Z, L, S, O, I, Z, J]'"	11317	TRUE	"POP14_15"
"2056"	1747.08270216	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	3	185	6	15607	61	"True"	586.498956919	3.15322019849	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O, T, L, I, S, O, L, O, Z, J, O, S, I, Z, Z, L, Z, I, Z, I, T, J, I, O, S, O, I, J, Z, S, J, I, L, I, O, Z, I, L, Z, S, O, L, S, J, I, S, I, J, O, Z, T, S, Z, L, J, S, Z, I, L, I, O, I, Z, L, S, Z, I, S, L, O, Z, S, Z, S, L, I, J, T, O, I, L, O, I, O, S, L, Z, L, L, T, J, O, T, J, J, I, S, O, T, O]'"	11317	TRUE	"POP14_15"
"2057"	2185.18228602	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	4	131	3	5653	38	"True"	410.799255133	3.11211556919	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S]'"	11317	TRUE	"POP14_15"
"2058"	2809.91519713	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	5	176	5	10645	57	"True"	598.830612898	3.38322380168	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O, L, O, L, L, O, J, T, L, S, T, J, Z, L, T, Z, I, S, T, L, I, J, O, L, S, L, J, S, T, O, T, L, Z, S, Z, S, T, Z, J, S, Z, J, L, T, L, T, Z, S, J, I, J, T, I, Z, L, I, J, O, J, S, L, J, S, T, I, S, Z, Z, L, I, Z, L, O, J, L, J, T, L, O, I, J, T, S, T, T, O, Z, L, T, Z, T, L, S, T, J, O, J, Z, J, I, J, Z, T, L, S, T, O, T, O, Z, J, O]'"	11317	TRUE	"POP14_15"
"2059"	3214.28294516	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	6	109	2	5596	29	"True"	375.167614937	3.41061468991	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O, S, Z, S, J, L, L, S, I, S, T, O, I, T, S, T, S, I, J, I, L, T, S, L, T, L, Z, Z, J, S, Z, O, T, I, O, T, I, L, S, O, T, Z, L, S, T, O, J, I, O, S, Z, S, T, O, S, J, O, J, T, O]'"	11317	FALSE	"POP14_15"
"2060"	3589.78125	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	7	103	2	3621	27	"True"	346.997632027	3.33651570173	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I, I, O, S, T, J, L, J, S, I, O, L, I, Z, I, Z, J, S, O, S, S, T, O]'"	11317	FALSE	"POP14_15"
"2061"	3676.61662817	"GAME_SUMM"	"3200"	"NIL"	"2015-5-7_14-46-47"	"pop_assessment"	8	17	0	467	5	"False"	56.768638134	3.15381328265	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z]'"	11317	FALSE	"POP14_15"
"2062"	399.365025043	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	1	95	2	2648	23	"True"	328.899260044	3.42603395879	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I]'"	6003	FALSE	"POP14_15"
"2063"	3382.76234603	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	10	61	1	1139	11	"True"	238.532744884	3.84730235223	"'[L, T, L, Z, J, L, S, S, I, Z, I, I, T, J, Z, J, L, S, J, T, J, L, Z, S, I, O, I, O, L, T, Z, I, I, L, J, T, O, I, I, O, T, S, J, I, T, I, L, S, J, I, Z, J, Z, T, T, S, T, Z, L, T, S, J, O]'"	6003	FALSE	"POP14_15"
"2064"	3599.09595513	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	11	57	1	1162	10	"True"	195.099956989	3.36379237833	"'[T, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T]'"	6003	FALSE	"POP14_15"
"2065"	3676.16384006	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	12	13	0	310	3	"False"	58.1680259705	4.15485906601	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z]'"	6003	FALSE	"POP14_15"
"2066"	752.531352997	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	2	100	2	2959	25	"True"	349.532481909	3.46071764266	"'[I, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S]'"	6003	FALSE	"POP14_15"
"2067"	1093.26435709	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	3	94	2	3243	23	"True"	337.165805101	3.54911373791	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O, T, L, I, S, O, L, O, Z]'"	6003	TRUE	"POP14_15"
"2068"	1640.83127809	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	4	141	4	11912	44	"True"	543.366401911	3.82652397223	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I, J, T, S, Z, J, I, S, Z, S, J, T, Z, J]'"	6003	TRUE	"POP14_15"
"2069"	1849.66389918	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	5	52	0	654	6	"True"	196.466225147	3.70690992643	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T]'"	6003	FALSE	"POP14_15"
"2070"	2055.66343403	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	6	50	0	1020	7	"True"	200.166011095	3.92482376566	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O]'"	6003	FALSE	"POP14_15"
"2071"	2430.66340113	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	7	94	2	4646	24	"True"	363.09946084	3.82209958779	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I, I, O, S, T, J, L, J, S, I, O, L, I, Z]'"	6003	TRUE	"POP14_15"
"2072"	2800.96304512	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	8	93	2	4213	23	"True"	353.032795906	3.7556680517	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J, L, J, O, I, T, S, L, Z, L, J, L, I, L, Z, L, O, L, I, J, S, I, J, I, T, J, S, O, T, O, T, J, L, I, L, J, L, I, J, Z, I, J, Z, S, J, T, S, I, S, J, O, J, I, Z, T, L, O, T, L, J, Z, I, Z, T, J, O, T, Z, L, O]'"	6003	TRUE	"POP14_15"
"2073"	3127.12915301	"GAME_SUMM"	"3201"	"NIL"	"2015-5-8_12-31-42"	"pop_assessment"	9	102	2	3147	26	"True"	316.599231958	3.07377895105	"'[T, L, I, O, T, Z, J, T, L, O, J, I, O, S, O, J, O, S, S, J, I, J, S, J, O, I, L, O, L, T, Z, I, L, S, I, S, O, J, O, Z, T, O, Z, L, L, I, Z, L, Z, L, I, S, T, L, I, Z, I, S, L, Z, T, I, L, I, S, O, L, S, I, Z, I, T, S, J, Z, Z, O, I, S, L, S, T, Z, T, L, S, T, I, J, J, S, J, T, S, J, T, I, S, T, L, T, L, J, I]'"	6003	FALSE	"POP14_15"
"2074"	822.88812995	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	1	241	8	23701	86	"True"	731.299116135	3.02189717411	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J, Z, L, S, T, O, I, T, I, I, L, S, I, O, T, L, I, T, O, J, Z, T, S, T, Z, S, J, T, Z, I, L, Z, S, I, I, O, S, Z, T, Z, O, I, T, I, O, L, Z, J, Z, S, T, T, I, O, J, O, S, T, L, O, S, J, L, I, S, O, O, L, Z, L, L, T, J, J, S, L, S, S, O, I, T, J, T, S, L, S, S, L, Z, T, S, Z, T, Z, S, T, I, Z, Z, O, I, S, I, Z, O, S, L, S, S, O, J, O, Z, I, O, J, O, J, T, L, J, O, I, S, T, I, J, L, L, Z, L, S, L, T, Z, J, Z, O, I, Z, O, I, Z, J, I, O, Z, L, T, I, J, Z, I, Z, L, S, Z, O, S, O, I, O, I, Z, O, L, O, T, I, L, Z, L, I, L, T, L, S, L, S, I, S, J, Z, S, I, Z, J, Z]'"	15899	TRUE	"POP14_15"
"2075"	3693.422261	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	10	50	1	5009	19	"False"	155.30320096	3.04516082184	"'[L, T, L, Z, J, L, S, S, I, Z, I, I, T, J, Z, J, L, S, J, T, J, L, Z, S, I, O, I, O, L, T, Z, I, I, L, J, T, O, I, I, O, T, S, J, I, T, I, L, S, J, I, Z]'"	15899	FALSE	"POP14_15"
"2076"	1211.78761005	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	2	139	4	7251	42	"True"	385.132004976	2.7509428995	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I, Z, I, S, O, L, T, S, T, Z, J, S, L, T, S, J, I, Z, L, J, S, T, O, T, J, J, I, T, I, L, I, Z, J, O, J, Z, S, O, T, S, T, S, L, J, J, L]'"	15899	TRUE	"POP14_15"
"2077"	1671.48738194	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	3	152	4	18953	46	"True"	436.798511028	2.85489222894	"'[T, L, I, O, S, L, O, S, L, I, O, I, J, I, O, J, O, I, O, T, S, T, S, I, T, Z, I, L, J, L, S, Z, I, J, I, Z, T, Z, T, O, L, J, S, T, Z, J, O, I, L, L, J, Z, I, J, Z, S, Z, S, J, T, Z, J, L, S, T, O, T, S, Z, O, O, Z, T, Z, S, Z, L, T, Z, S, O, I, T, T, L, O, Z, O, T, L, I, S, O, L, O, Z, J, O, S, I, Z, Z, L, Z, I, Z, I, T, J, I, O, S, O, I, J, Z, S, J, I, L, I, O, Z, I, L, Z, S, O, L, S, J, I, S, I, J, O, Z, T, S, Z, L, J, S, Z, I, L, I, O, I, Z, L, S, Z, I]'"	15899	TRUE	"POP14_15"
"2078"	2026.02016711	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	4	128	3	5262	37	"True"	331.29933691	2.56821191403	"'[T, I, Z, O, S, J, L, I, J, I, L, J, T, O, T, I, L, T, J, S, T, Z, J, J, O, Z, J, T, I, T, Z, T, O, L, O, J, I, S, T, J, L, I, J, I, J, T, J, I, T, Z, J, Z, I, Z, I, T, O, T, J, O, J, O, S, O, J, L, T, T, Z, L, J, Z, T, O, L, I, L, O, I, L, T, L, T, I, L, O, Z, I, S, J, I, L, Z, I, J, O, J, Z, J, S, L, L, Z, T, L, T, Z, S, L, I, Z, I, S, J, I, L, L, T, I, S, S, J, L, T, O, J, S, Z, O, I]'"	15899	FALSE	"POP14_15"
"2079"	2367.95316696	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	5	97	2	3072	24	"True"	335.332157135	3.42175671519	"'[L, Z, I, O, I, S, I, J, I, T, Z, L, S, T, J, J, I, J, O, T, J, O, J, T, L, O, L, O, J, L, J, T, O, I, T, Z, O, J, J, L, S, Z, Z, S, J, Z, O, Z, J, S, O, J, L, T, I, S, O, T, L, Z, S, T, O, J, I, L, O, L, O, L, L, O, J, T, L, S, T, J, Z, L, T, Z, I, S, T, L, I, J, O, L, S, L, J, S, T, O, T, L, Z]'"	15899	FALSE	"POP14_15"
"2080"	2542.68633413	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	6	62	1	994	10	"True"	171.566165924	2.72327249012	"'[I, L, S, J, L, I, I, J, O, Z, S, J, Z, I, T, Z, O, S, I, J, L, I, J, T, S, O, I, S, Z, J, L, J, Z, S, L, I, Z, L, S, S, S, T, T, Z, T, I, Z, J, Z, L, S, O, S, Z, S, J, L, L, S, I, S, T, O, I]'"	15899	FALSE	"POP14_15"
"2081"	2839.08605099	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	7	87	1	2969	19	"True"	260.799411058	2.96362967112	"'[Z, S, T, L, J, I, J, I, J, T, Z, I, J, O, Z, L, Z, I, Z, I, Z, T, L, S, Z, O, S, O, Z, I, O, J, Z, L, T, L, I, L, I, Z, T, I, J, L, J, S, J, S, T, Z, J, T, Z, Z, I, L, T, Z, Z, O, T, J, L, I, T, Z, O, T, O, S, Z, I, I, L, Z, O, L, Z, S, Z, J, S, I, I, O, S, T, J, L]'"	15899	FALSE	"POP14_15"
"2082"	3319.41892695	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	8	185	5	13691	59	"True"	477.997195959	2.56987740276	"'[T, J, L, S, I, Z, J, T, O, T, O, Z, L, O, L, Z, O, Z, J, L, S, I, J, L, T, J, L, J, O, I, T, S, L, Z, L, J, L, I, L, Z, L, O, L, I, J, S, I, J, I, T, J, S, O, T, O, T, J, L, I, L, J, L, I, J, Z, I, J, Z, S, J, T, S, I, S, J, O, J, I, Z, T, L, O, T, L, J, Z, I, Z, T, J, O, T, Z, L, O, L, O, Z, I, S, J, Z, O, T, L, J, T, I, Z, O, J, I, L, I, O, O, Z, I, O, I, Z, L, Z, S, L, S, T, Z, I, T, I, S, I, T, O, L, T, O, T, I, T, S, L, J, I, J, T, I, S, J, L, I, Z, S, L, S, J, S, T, I, O, Z, O, O, T, I, Z, L, J, I, Z, I, L, T, Z, L, S, T, O, Z, L, I, O, T, I, Z, S]'"	15899	TRUE	"POP14_15"
"2083"	3532.88568711	"GAME_SUMM"	"3202"	"NIL"	"2015-5-11_14-1-24"	"pop_assessment"	9	88	2	2020	20	"True"	205.499742985	2.30898587623	"'[T, L, I, O, T, Z, J, T, L, O, J, I, O, S, O, J, O, S, S, J, I, J, S, J, O, I, L, O, L, T, Z, I, L, S, I, S, O, J, O, Z, T, O, Z, L, L, I, Z, L, Z, L, I, S, T, L, I, Z, I, S, L, Z, T, I, L, I, S, O, L, S, I, Z, I, T, S, J, Z, Z, O, I, S, L, S, T, Z, T, L, S, T, I, J]'"	15899	FALSE	"POP14_15"
"2084"	321.699566841	"GAME_SUMM"	"3203"	"NIL"	"2015-5-11_14-43-40"	"pop_assessment"	1	54	0	781	9	"True"	215.932792187	3.92605076703	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I, Z, L, T, J]'"	4366	FALSE	"POP14_15"
"2085"	3403.29680991	"GAME_SUMM"	"3203"	"NIL"	"2015-5-11_14-43-40"	"pop_assessment"	10	66	1	2416	13	"True"	249.49958396	3.72387440525	"'[L, T, L, Z, J, L, S, S, I, Z, I, I, T, J, Z, J, L, S, J, T, J, L, Z, S, I, O, I, O, L, T, Z, I, I, L, J, T, O, I, I, O, T, S, J, I, T, I, L, S, J, I, Z, J, Z, T, T, S, T, Z, L, T, S, J, O, T, Z, O, J, S]'"	4366	FALSE	"POP14_15"
"2086"	3622.02978396	"GAME_SUMM"	"3203"	"NIL"	"2015-5-11_14-43-40"	"pop_assessment"	11	50	0	923	8	"True"	207.96616292	4.07776790039	"'[O, S, O, J, S, O, J, T, L, T, L, O, Z, S, L, I, S, O, L, I, Z, L, J, S, J, I, J, O, L, O, J, S, Z, T, O, J, O, L, S, J, S, Z, L, O, J, O, Z, T, I, T, L, I]'"	4366	FALSE	"POP14_15"
"2087"	3706.09716082	"GAME_SUMM"	"3203"	"NIL"	"2015-5-11_14-43-40"	"pop_assessment"	12	18	0	376	3	"False"	79.8327291012	4.20172263447	"'[I, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J]'"	4366	FALSE	"POP14_15"
"2088"	791.799217939	"GAME_SUMM"	"3203"	"NIL"	"2015-5-11_14-43-40"	"pop_assessment"	2	95	2	3460	26	"True"	462.29932189	4.81561793635	"'[I, L, I, S, Z, T, O, T, S, L, I, T, I, Z, J, Z, I, T, O, J, L, Z, L, Z, O, Z, T, Z, J, Z, I, O, T, I, Z, L, J, S, L, S, I, T, L, T, O, S, Z, T, I, Z, I, O, O, J, S, O, L, I, O, L, J, I, L, S, J, O, Z, O, S, J, I, J, S, J, Z, T, Z, S, I, O, Z, I, Z, I, S, Z, I, O, J, Z, I, Z, T, Z, J, I]'"	4366	TRUE	"POP14_15"
